TIMESTAMP,MARK,MODEL,CAR_YEAR,ENGINE_POWER,AUTOMATIC,VEHICLE_ID,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,LONG TERM FUEL TRIM BANK 2,FUEL_TYPE,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT TERM FUEL TRIM BANK 2,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
1503975357985,nissan,versa,2016,"1,6",n,car12,,85,,"83,90%",28,1406,,"15,3",,,32,,,,7%,00:12:55,24%,MIL is OFF0 codes,,"44,7%","1,0%",13,4,1,8,2017
1503975365991,nissan,versa,2016,"1,6",n,car12,,86,,"53,30%",28,1849,,"4,55",,,32,,47,,0%,00:12:59,14%,MIL is OFF0 codes,,"45,9%","1,0%",13,4,1,8,2017
1503975369996,nissan,versa,2016,"1,6",n,car12,,86,,"20,80%",28,995,,"2,38",,,33,,,,-1%,00:13:07,12%,MIL is OFF0 codes,,"51,8%","1,0%",13,4,1,8,2017
1503975400269,nissan,versa,2016,"1,6",n,car12,,86,,"29,40%",28,775,,"2,66",,,33,,11,,-5%,00:13:11,13%,MIL is OFF0 codes,,"48,2%","1,0%",13,4,1,8,2017
1503975429910,nissan,versa,2016,"1,6",n,car12,,86,,"86,30%",28,1345,,"15,72",,,33,,35,,4%,00:13:41,24%,MIL is OFF0 codes,,"57,6%","1,0%",13,4,1,8,2017
1503975433917,nissan,versa,2016,"1,6",n,car12,,86,,"55,70%",28,1130,,"12,44",,,33,,52,,2%,00:14:10,20%,MIL is OFF0 codes,,"47,1%","1,0%",13,4,1,8,2017
1503975460345,nissan,versa,2016,"1,6",n,car12,,86,,"53,70%",28,1574,,"9,05",,,33,,51,,-9%,00:14:14,17%,MIL is OFF0 codes,,"65,9%","1,0%",13,4,1,8,2017
1503975490442,nissan,versa,2016,"1,6",n,car12,,84,,"31,00%",28,665,,4,,,33,,19,,-9%,00:14:41,15%,MIL is OFF0 codes,,"68,2%","1,0%",13,4,1,8,2017
1503975519270,nissan,versa,2016,"1,6",n,car12,,85,,"25,90%",28,1403,,"5,27",,,33,,45,,-6%,00:15:11,15%,MIL is OFF0 codes,,"72,9%","1,0%",13,4,1,8,2017
1503975532561,nissan,versa,2016,"1,6",n,car12,,86,,"14,50%",28,1240,,"2,25",,,33,,8,,0%,00:15:39,13%,MIL is OFF0 codes,,"48,2%","1,0%",13,4,1,8,2017
1503975554778,nissan,versa,2016,"1,6",n,car12,,86,,"17,30%",28,1414,,"18,22",,,33,,39,,2%,00:15:54,20%,MIL is OFF0 codes,,"44,7%","1,0%",13,4,1,8,2017
1503975584445,nissan,versa,2016,"1,6",n,car12,,86,,"20,40%",28,1780,,"6,75",,,33,,36,,7%,00:16:15,24%,MIL is OFF0 codes,,"44,7%","1,0%",13,4,1,8,2017
1503975592452,nissan,versa,2016,"1,6",n,car12,,85,,"78,40%",28,855,,"7,88",,,33,,26,,10%,00:16:45,18%,MIL is OFF0 codes,,"56,1%","1,0%",13,4,1,8,2017
1503975600458,nissan,versa,2016,"1,6",n,car12,,86,,"75,70%",28,810,,"8,61",,,33,,27,,-12%,00:16:53,19%,MIL is OFF0 codes,,"56,5%","1,0%",13,4,1,8,2017
1503975611143,nissan,versa,2016,"1,6",n,car12,,86,,"52,50%",28,1062,,"6,47",,,34,,28,,-9%,00:17:01,17%,MIL is OFF0 codes,,"65,9%","1,0%",13,4,1,8,2017
1503975633084,nissan,versa,2016,"1,6",n,car12,,86,,"31,40%",28,1107,,"3,83",,,34,,24,,-12%,00:17:11,14%,MIL is OFF0 codes,,"54,9%","1,0%",13,4,1,8,2017
1503975637090,nissan,versa,2016,"1,6",n,car12,,86,,"56,10%",28,1471,,"8,08",,,33,,,,-2%,00:17:33,17%,MIL is OFF0 codes,,"64,7%","1,0%",13,4,1,8,2017
1503975645104,nissan,versa,2016,"1,6",n,car12,,86,,"14,50%",28,1284,,"2,3",,,34,,23,,0%,00:17:37,12%,MIL is OFF0 codes,,"48,2%","1,0%",13,4,1,8,2017
1503975653111,nissan,versa,2016,"1,6",n,car12,,86,,"18,80%",28,1078,,"6,22",,,33,,28,,0%,00:17:45,16%,MIL is OFF0 codes,,"51,8%","1,0%",13,4,1,8,2017
1503975661129,nissan,versa,2016,"1,6",n,car12,,86,,"71,00%",28,1460,,"7,5",,,34,,35,,3%,00:17:53,17%,MIL is OFF0 codes,,"62,0%","1,0%",13,4,1,8,2017
1503975672170,nissan,versa,2016,"1,6",n,car12,,86,,"78,00%",28,460,,"4,11",,,34,,3,,-5%,00:18:01,15%,MIL is OFF0 codes,,"55,3%","1,0%",13,4,1,8,2017
1503975680176,nissan,versa,2016,"1,6",n,car12,,86,,"27,80%",28,742,,"2,44",,,36,,0,,-6%,00:18:13,13%,MIL is OFF0 codes,,"52,9%","1,0%",13,4,1,8,2017
1503975688187,nissan,versa,2016,"1,6",n,car12,,86,,"27,80%",28,772,,"2,52",,,36,,2,,2%,00:18:21,13%,MIL is OFF0 codes,,"51,8%","1,0%",13,4,1,8,2017
1503975724055,nissan,versa,2016,"1,6",n,car12,,86,,"26,70%",28,892,,"2,19",,,36,,13,,-13%,00:18:29,13%,MIL is OFF0 codes,,"59,6%","1,0%",13,4,1,8,2017
1503975732062,nissan,versa,2016,"1,6",n,car12,,86,,"27,50%",28,772,,"2,52",,,38,,1,,-3%,00:19:04,13%,MIL is OFF0 codes,,"62,0%","1,0%",13,4,1,8,2017
1503975744090,nissan,versa,2016,"1,6",n,car12,,87,,,28,,,,,,39,,0,,0%,00:19:10,10%,MIL is OFF0 codes,,"56,1%","1,0%",13,4,1,8,2017
1503975777362,nissan,versa,2016,"1,6",n,car12,,87,,,28,,,,,,41,,0,,0%,00:19:10,15%,MIL is OFF0 codes,,"56,1%","1,0%",13,4,1,8,2017
1503975788273,nissan,versa,2016,"1,6",n,car12,,88,,,28,,,,,,42,,0,,0%,00:19:10,15%,MIL is OFF0 codes,,"56,1%","1,0%",13,4,1,8,2017
1503975803911,nissan,versa,2016,"1,6",n,car12,,,,,,,,,,,,,,,0%,00:19:10,15%,MIL is OFF0 codes,,"56,1%","1,0%",13,4,1,8,2017
1503976610370,nissan,versa,2016,"1,6",n,car12,,81,,,28,,,,,,49,,0,,0%,,14%,MIL is OFF0 codes,,"50,2%","1,0%",13,4,1,8,2017
1503976618390,nissan,versa,2016,"1,6",n,car12,,80,,"24,70%",28,990,,"2,91",,,48,,0,,0%,00:00:04,13%,MIL is OFF0 codes,,"58,4%","1,0%",13,4,1,8,2017
1503976622415,nissan,versa,2016,"1,6",n,car12,,,,"23,50%",28,857,,"2,33",,,47,,,,23%,00:00:11,12%,MIL is OFF0 codes,,"58,8%","1,0%",13,4,1,8,2017
1503976630450,nissan,versa,2016,"1,6",n,car12,,79,,"23,10%",28,878,,"2,66",,,46,,1,,20%,00:00:16,13%,MIL is OFF0 codes,,"58,4%","1,0%",13,4,1,8,2017
1503976638468,nissan,versa,2016,"1,6",n,car12,,80,,"46,30%",28,1162,,"8,08",,,46,,9,,-3%,00:00:24,19%,MIL is OFF0 codes,,"45,5%","1,0%",13,4,1,8,2017
1503976646499,nissan,versa,2016,"1,6",n,car12,,81,,"100,00%",28,577,,"8,36",,,47,,17,,5%,00:00:32,49%,MIL is OFF0 codes,,"54,1%","1,0%",13,4,1,8,2017
1503976654520,nissan,versa,2016,"1,6",n,car12,,82,,"18,00%",28,933,,2,,,47,,5,,10%,00:00:40,12%,MIL is OFF0 codes,,"54,1%","1,0%",13,4,1,8,2017
1503976662535,nissan,versa,2016,"1,6",n,car12,,83,,"60,40%",28,1273,,"4,83",,,47,,16,,0%,00:00:48,14%,MIL is OFF0 codes,,"52,5%","1,0%",13,4,1,8,2017
1503976670571,nissan,versa,2016,"1,6",n,car12,,84,,"25,10%",28,792,,"2,36",,,48,,1,,22%,00:00:56,12%,MIL is OFF0 codes,,"56,1%","1,0%",13,4,1,8,2017
1503976678583,nissan,versa,2016,"1,6",n,car12,,85,,"40,40%",28,877,,"5,44",,,48,,9,,15%,00:01:04,16%,MIL is OFF0 codes,,"61,2%","1,0%",13,4,1,8,2017
1503976689356,nissan,versa,2016,"1,6",n,car12,,86,,"63,10%",28,958,,"7,63",,,48,,18,,6%,00:01:12,17%,MIL is OFF0 codes,,"43,1%","1,0%",13,4,1,8,2017
1503976718847,nissan,versa,2016,"1,6",n,car12,,86,,"27,50%",28,739,,"2,44",,,47,,13,,-2%,00:01:22,12%,MIL is OFF0 codes,,"53,7%","1,0%",13,4,1,8,2017
1503976738703,nissan,versa,2016,"1,6",n,car12,,85,,"17,30%",28,1333,,"2,72",,,44,,47,,-6%,00:01:52,13%,MIL is OFF0 codes,,"47,8%","1,0%",13,4,1,8,2017
1503976747019,nissan,versa,2016,"1,6",n,car12,,85,,"52,20%",28,1258,,"8,13",,,44,,26,,-2%,00:02:12,17%,MIL is OFF0 codes,,"64,7%","1,0%",13,4,1,8,2017
1503976751025,nissan,versa,2016,"1,6",n,car12,,84,,"54,10%",28,1431,,"9,69",,,44,,,,-1%,00:02:20,18%,MIL is OFF0 codes,,"65,9%","1,0%",13,4,1,8,2017
1503976759040,nissan,versa,2016,"1,6",n,car12,,85,,"33,30%",28,1105,,"3,27",,,45,,27,,-9%,00:02:25,13%,MIL is OFF0 codes,,"65,9%","1,0%",13,4,1,8,2017
1503976767058,nissan,versa,2016,"1,6",n,car12,,85,,"82,70%",28,966,,"9,05",,,43,,30,,14%,00:02:32,19%,MIL is OFF0 codes,,"54,9%","1,0%",13,4,1,8,2017
1503976775063,nissan,versa,2016,"1,6",n,car12,,86,,"87,10%",28,934,,"11,58",,,43,,26,,6%,00:02:40,27%,MIL is OFF0 codes,,"53,7%","1,0%",13,4,1,8,2017
1503976783068,nissan,versa,2016,"1,6",n,car12,,86,,"74,10%",28,1402,,"14,61",,,42,,42,,6%,00:02:48,22%,MIL is OFF0 codes,,"44,3%","1,0%",13,4,1,8,2017
1503976791075,nissan,versa,2016,"1,6",n,car12,,86,,"16,90%",28,1103,,"2,88",,,42,,44,,0%,00:02:56,13%,MIL is OFF0 codes,,"49,0%","1,0%",13,4,1,8,2017
1503976799088,nissan,versa,2016,"1,6",n,car12,,86,,"32,50%",28,718,,"2,58",,,43,,23,,-2%,00:03:04,13%,MIL is OFF0 codes,,"51,4%","1,0%",13,4,1,8,2017
1503976807307,nissan,versa,2016,"1,6",n,car12,,86,,"91,40%",28,1397,,17,,,42,,27,,10%,00:03:12,33%,MIL is OFF0 codes,,"54,1%","1,0%",13,4,1,8,2017
1503976815443,nissan,versa,2016,"1,6",n,car12,,86,,"75,70%",28,1415,,"12,8",,,40,,45,,6%,00:03:20,20%,MIL is OFF0 codes,,"62,0%","1,0%",13,4,1,8,2017
1503976819449,nissan,versa,2016,"1,6",n,car12,,86,,"14,10%",28,1657,,"2,88",,,42,,,,0%,00:03:29,13%,MIL is OFF0 codes,,"50,2%","1,0%",13,4,1,8,2017
1503976827815,nissan,versa,2016,"1,6",n,car12,,85,,"27,80%",28,836,,"2,77",,,42,,5,,-5%,00:03:33,13%,MIL is OFF0 codes,,"50,2%","1,0%",13,4,1,8,2017
1503976835828,nissan,versa,2016,"1,6",n,car12,,85,,"30,20%",28,1493,,"2,61",,,42,,31,,7%,00:03:42,13%,MIL is OFF0 codes,,"44,7%","1,0%",13,4,1,8,2017
1503976843838,nissan,versa,2016,"1,6",n,car12,,86,,"30,20%",28,743,,"2,61",,,42,,33,,-6%,00:03:50,13%,MIL is OFF0 codes,,"51,4%","1,0%",13,4,1,8,2017
1503976875139,nissan,versa,2016,"1,6",n,car12,,87,,"31,00%",28,736,,"2,66",,,42,,18,,0%,00:03:58,13%,MIL is OFF0 codes,,"52,5%","1,0%",13,4,1,8,2017
1503976879149,nissan,versa,2016,"1,6",n,car12,,86,,"23,10%",28,1485,,"3,3",,,40,,45,,0%,00:04:28,13%,MIL is OFF0 codes,,"71,8%","1,0%",13,4,1,8,2017
1503976887157,nissan,versa,2016,"1,6",n,car12,,85,,"14,50%",28,1322,,"2,27",,,41,,29,,0%,00:04:32,12%,MIL is OFF0 codes,,"48,2%","1,0%",13,4,1,8,2017
1503976891167,nissan,versa,2016,"1,6",n,car12,,84,,"91,80%",28,523,,"10,38",,,41,,22,,6%,00:04:40,34%,MIL is OFF0 codes,,"42,0%","1,0%",13,4,1,8,2017
1503976899208,nissan,versa,2016,"1,6",n,car12,,84,,"39,20%",28,1819,,"3,22",,,40,,31,,2%,00:04:44,13%,MIL is OFF0 codes,,"46,7%","1,0%",13,4,1,8,2017
1503976907237,nissan,versa,2016,"1,6",n,car12,,86,,"84,70%",28,1418,,"15,05",,,39,,43,,11%,00:04:52,24%,MIL is OFF0 codes,,"58,8%","1,0%",13,4,1,8,2017
1503976915243,nissan,versa,2016,"1,6",n,car12,,86,,"16,10%",28,1219,,"2,8",,,39,,39,,-10%,00:05:00,14%,MIL is OFF0 codes,,"46,7%","1,0%",13,4,1,8,2017
1503976919253,nissan,versa,2016,"1,6",n,car12,,87,,"15,70%",28,1100,,"2,19",,,39,,,,0%,00:05:08,12%,MIL is OFF0 codes,,"51,8%","1,0%",13,4,1,8,2017
1503976927265,nissan,versa,2016,"1,6",n,car12,,87,,"78,00%",28,1355,,"14,22",,,39,,44,,8%,00:05:13,24%,MIL is OFF0 codes,,"46,7%","1,0%",13,4,1,8,2017
1503976935275,nissan,versa,2016,"1,6",n,car12,,86,,"17,60%",28,1775,,"3,44",,,39,,42,,0%,00:05:20,13%,MIL is OFF0 codes,,"52,5%","1,0%",13,4,1,8,2017
1503976943310,nissan,versa,2016,"1,6",n,car12,,84,,"79,20%",28,1505,,"14,38",,,39,,40,,2%,00:05:28,22%,MIL is OFF0 codes,,"61,2%","1,0%",13,4,1,8,2017
1503976951318,nissan,versa,2016,"1,6",n,car12,,84,,"31,80%",28,712,,"2,94",,,39,,26,,-8%,00:05:36,13%,MIL is OFF0 codes,,"57,3%","1,0%",13,4,1,8,2017
1503976955340,nissan,versa,2016,"1,6",n,car12,,85,,"14,90%",28,1216,,"2,25",,,39,,,,0%,00:05:44,12%,MIL is OFF0 codes,,"48,2%","1,0%",13,4,1,8,2017
1503976963346,nissan,versa,2016,"1,6",n,car12,,85,,"91,80%",28,1276,,"15,13",,,39,,28,,8%,00:05:48,48%,MIL is OFF0 codes,,"54,9%","1,0%",13,4,1,8,2017
1503976967354,nissan,versa,2016,"1,6",n,car12,,85,,"17,30%",28,1786,,"3,27",,,39,,,,0%,00:05:56,13%,MIL is OFF0 codes,,"51,8%","1,0%",13,4,1,8,2017
1503976975381,nissan,versa,2016,"1,6",n,car12,,85,,"93,30%",28,1359,,"15,94",,,39,,38,,6%,00:06:01,35%,MIL is OFF0 codes,,"54,9%","1,0%",13,4,1,8,2017
1503976983387,nissan,versa,2016,"1,6",n,car12,,85,,"18,40%",28,1630,,"3,88",,,39,,35,,0%,00:06:08,14%,MIL is OFF0 codes,,"51,8%","1,0%",13,4,1,8,2017
1503976987394,nissan,versa,2016,"1,6",n,car12,,85,,"41,20%",28,738,,"2,5",,,39,,,,-12%,00:06:16,13%,MIL is OFF0 codes,,"61,2%","1,0%",13,4,1,8,2017
1503976995405,nissan,versa,2016,"1,6",n,car12,,86,,"90,60%",28,1579,,"15,3",,,39,,31,,7%,00:06:21,24%,MIL is OFF0 codes,,"58,4%","1,0%",13,4,1,8,2017
1503977003416,nissan,versa,2016,"1,6",n,car12,,86,,"14,90%",28,1308,,"2,52",,,39,,9,,0%,00:06:28,12%,MIL is OFF0 codes,,"49,4%","1,0%",13,4,1,8,2017
1503977007426,nissan,versa,2016,"1,6",n,car12,,86,,"18,00%",28,1448,,10,,,39,,,,0%,00:06:37,24%,MIL is OFF0 codes,,"44,7%","1,0%",13,4,1,8,2017
1503977015437,nissan,versa,2016,"1,6",n,car12,,86,,"82,00%",28,1869,,"5,97",,,39,,42,,3%,00:06:41,15%,MIL is OFF0 codes,,"60,8%","1,0%",13,4,1,8,2017
1503977019446,nissan,versa,2016,"1,6",n,car12,,86,,"52,20%",28,1884,,"5,47",,,39,,,,-6%,00:06:49,14%,MIL is OFF0 codes,,"67,1%","1,0%",13,4,1,8,2017
1503977027487,nissan,versa,2016,"1,6",n,car12,,86,,"14,10%",28,1687,,"2,97",,,39,,31,,0%,00:06:53,13%,MIL is OFF0 codes,,"50,2%","1,0%",13,4,1,8,2017
1503977035559,nissan,versa,2016,"1,6",n,car12,,85,,"85,10%",28,1153,,"12,52",,,39,,25,,6%,00:07:01,25%,MIL is OFF0 codes,,"47,8%","1,0%",13,4,1,8,2017
1503977043598,nissan,versa,2016,"1,6",n,car12,,86,,"81,20%",28,1968,,"7,36",,,40,,37,,0%,00:07:09,15%,MIL is OFF0 codes,,"62,0%","1,0%",13,4,1,8,2017
1503977051609,nissan,versa,2016,"1,6",n,car12,,87,,"31,00%",28,782,,"2,86",,,40,,14,,-11%,00:07:17,13%,MIL is OFF0 codes,,"50,2%","1,0%",13,4,1,8,2017
1503977059616,nissan,versa,2016,"1,6",n,car12,,87,,"82,70%",28,1523,,"15,83",,,40,,37,,7%,00:07:25,24%,MIL is OFF0 codes,,"60,8%","1,0%",13,4,1,8,2017
1503977067739,nissan,versa,2016,"1,6",n,car12,,85,,"60,00%",28,1344,,"11,55",,,40,,36,,5%,00:07:33,20%,MIL is OFF0 codes,,"46,7%","1,0%",13,4,1,8,2017
1503977075781,nissan,versa,2016,"1,6",n,car12,,85,,"33,30%",28,719,,"2,77",,,41,,39,,-6%,00:07:41,13%,MIL is OFF0 codes,,"53,7%","1,0%",13,4,1,8,2017
1503977079789,nissan,versa,2016,"1,6",n,car12,,86,,"31,00%",28,739,,"2,72",,,41,,,,-7%,00:07:49,13%,MIL is OFF0 codes,,"51,4%","1,0%",13,4,1,8,2017
1503977087800,nissan,versa,2016,"1,6",n,car12,,87,,"92,50%",28,899,,"10,63",,,41,,26,,14%,00:07:53,48%,MIL is OFF0 codes,,"50,6%","1,0%",13,4,1,8,2017
1503977095836,nissan,versa,2016,"1,6",n,car12,,86,,"62,70%",28,2113,,"4,33",,,41,,47,,0%,00:08:01,14%,MIL is OFF0 codes,,"62,4%","1,0%",13,4,1,8,2017
1503977103843,nissan,versa,2016,"1,6",n,car12,,86,,"78,00%",28,1587,,"16,16",,,39,,58,,2%,00:08:09,23%,MIL is OFF0 codes,,"63,5%","1,0%",13,4,1,8,2017
1503977111859,nissan,versa,2016,"1,6",n,car12,,85,,"46,30%",28,1869,,"10,97",,,39,,64,,-8%,00:08:17,18%,MIL is OFF0 codes,,"69,0%","1,0%",13,4,1,8,2017
1503977119881,nissan,versa,2016,"1,6",n,car12,,84,,"14,90%",28,1851,,"3,36",,,39,,58,,0%,00:08:25,13%,MIL is OFF0 codes,,"49,4%","1,0%",13,4,1,8,2017
1503977127910,nissan,versa,2016,"1,6",n,car12,,83,,"14,10%",28,1583,,"2,8",,,40,,49,,0%,00:08:33,13%,MIL is OFF0 codes,,"49,4%","1,0%",13,4,1,8,2017
1503977135925,nissan,versa,2016,"1,6",n,car12,,83,,"51,80%",28,1490,,"9,8",,,39,,53,,6%,00:08:41,18%,MIL is OFF0 codes,,"66,7%","1,0%",13,4,1,8,2017
1503977143956,nissan,versa,2016,"1,6",n,car12,,84,,"67,10%",28,1787,,"14,5",,,37,,63,,4%,00:08:49,21%,MIL is OFF0 codes,,"64,3%","1,0%",13,4,1,8,2017
1503977152070,nissan,versa,2016,"1,6",n,car12,,85,,"57,30%",28,1960,,"14,02",,,36,,68,,3%,00:08:57,20%,MIL is OFF0 codes,,"68,2%","1,0%",13,4,1,8,2017
1503977160187,nissan,versa,2016,"1,6",n,car12,,84,,"56,50%",28,2107,,"15,25",,,36,,71,,6%,00:09:05,20%,MIL is OFF0 codes,,"69,0%","1,0%",13,4,1,8,2017
1503977168228,nissan,versa,2016,"1,6",n,car12,,84,,"51,40%",28,2129,,"14,38",,,35,,72,,1%,00:09:13,20%,MIL is OFF0 codes,,"69,4%","1,0%",13,4,1,8,2017
1503977176243,nissan,versa,2016,"1,6",n,car12,,84,,"50,60%",28,2161,,"14,44",,,35,,73,,2%,00:09:21,20%,MIL is OFF0 codes,,"69,4%","1,0%",13,4,1,8,2017
1503977184274,nissan,versa,2016,"1,6",n,car12,,84,,"36,90%",28,2154,,"12,69",,,35,,74,,5%,00:09:29,19%,MIL is OFF0 codes,,"71,8%","1,0%",13,4,1,8,2017
1503977192308,nissan,versa,2016,"1,6",n,car12,,84,,"68,20%",28,2202,,"19,5",,,34,,69,,6%,00:09:37,22%,MIL is OFF0 codes,,"66,7%","1,0%",13,4,1,8,2017
1503977200325,nissan,versa,2016,"1,6",n,car12,,85,,"46,70%",28,2106,,"12,22",,,34,,74,,-3%,00:09:45,19%,MIL is OFF0 codes,,"70,2%","1,0%",13,4,1,8,2017
1503977208368,nissan,versa,2016,"1,6",n,car12,,84,,"20,80%",28,2285,,"6,38",,,34,,77,,-7%,00:09:54,16%,MIL is OFF0 codes,,"76,5%","1,0%",13,4,1,8,2017
1503977219349,nissan,versa,2016,"1,6",n,car12,,83,,"35,30%",28,2240,,"10,63",,,33,,73,,-2%,00:10:02,18%,MIL is OFF0 codes,,"72,5%","1,0%",13,4,1,8,2017
1503977230262,nissan,versa,2016,"1,6",n,car12,,84,,"33,70%",28,2070,,"8,58",,,33,,68,,-2%,00:10:13,17%,MIL is OFF0 codes,,"71,8%","1,0%",13,4,1,8,2017
1503977241184,nissan,versa,2016,"1,6",n,car12,,84,,"45,10%",28,2027,,"11,44",,,33,,69,,-3%,00:10:23,18%,MIL is OFF0 codes,,"70,2%","1,0%",13,4,1,8,2017
1503977245198,nissan,versa,2016,"1,6",n,car12,,84,,"34,10%",28,2073,,"8,77",,,33,,,,0%,00:10:34,17%,MIL is OFF0 codes,,"71,8%","1,0%",13,4,1,8,2017
1503977275806,nissan,versa,2016,"1,6",n,car12,,84,,"29,80%",28,2073,,"7,72",,,33,,68,,-1%,00:10:39,17%,MIL is OFF0 codes,,"72,5%","1,0%",13,4,1,8,2017
1503977287184,nissan,versa,2016,"1,6",n,car12,,84,,"95,30%",28,1282,,"15,36",,,33,,42,,10%,00:11:09,49%,MIL is OFF0 codes,,"51,4%","1,0%",13,4,1,8,2017
1503977299839,nissan,versa,2016,"1,6",n,car12,,86,,"17,30%",28,1436,,"17,5",,,32,,59,,5%,00:11:20,18%,MIL is OFF0 codes,,"48,2%","1,0%",13,4,1,8,2017
1503977343188,nissan,versa,2016,"1,6",n,car12,,85,,"14,90%",28,1202,,"2,27",,,33,,31,,0%,00:11:33,13%,MIL is OFF0 codes,,"48,2%","1,0%",13,4,1,8,2017
1503977355551,nissan,versa,2016,"1,6",n,car12,,85,,"72,50%",28,1782,,"17,94",,,33,,38,,8%,00:12:16,24%,MIL is OFF0 codes,,"77,3%","1,0%",13,4,1,8,2017
1503977373952,nissan,versa,2016,"1,6",n,car12,,85,,"27,80%",28,1821,,6,,,33,,47,,0%,00:12:29,15%,MIL is OFF0 codes,,"72,5%","1,0%",13,4,1,8,2017
1503977394471,nissan,versa,2016,"1,6",n,car12,,85,,"76,50%",28,1528,,"15,3",,,33,,31,,9%,00:12:48,23%,MIL is OFF0 codes,,"64,3%","1,0%",13,4,1,8,2017
1503977402485,nissan,versa,2016,"1,6",n,car12,,87,,"31,40%",28,814,,"3,27",,,36,,0,,2%,00:13:08,13%,MIL is OFF0 codes,,"49,4%","1,0%",13,4,1,8,2017
1503977461523,nissan,versa,2016,"1,6",n,car12,,87,,"30,60%",28,757,,"2,72",,,36,,0,,-2%,00:13:16,13%,MIL is OFF0 codes,,"50,2%","1,0%",13,4,1,8,2017
1503977469535,nissan,versa,2016,"1,6",n,car12,,87,,,28,,,,,,42,,0,,0%,00:13:47,15%,MIL is OFF0 codes,,"50,2%","1,0%",13,4,1,8,2017
1503977477552,nissan,versa,2016,"1,6",n,car12,,87,,,28,,,,,,42,,0,,0%,00:13:47,15%,MIL is OFF0 codes,,"50,2%","1,0%",13,4,1,8,2017
1503977485560,nissan,versa,2016,"1,6",n,car12,,87,,,28,,,,,,42,,0,,0%,00:13:47,15%,MIL is OFF0 codes,,"50,2%","1,0%",13,4,1,8,2017
1503977520774,nissan,versa,2016,"1,6",n,car12,,87,,,28,,,,,,42,,0,,0%,00:13:47,15%,MIL is OFF0 codes,,"50,2%","1,0%",13,4,1,8,2017
1504563157127,nissan,versa,2016,"1,6",n,car12,,83,,"29,00%",27,1758,,"8,94",,,39,,60,,7%,00:24:21,18%,MIL is OFF0 codes,,"77,6%","1,0%",20,21,0,9,2017
1504563165136,nissan,versa,2016,"1,6",n,car12,,83,,"61,20%",27,1823,,"15,3",,,39,,59,,1%,00:24:29,22%,MIL is OFF0 codes,,"67,8%","1,0%",20,21,0,9,2017
1504563169147,nissan,versa,2016,"1,6",n,car12,,84,,"80,80%",27,1954,,"20,36",,,39,,70,,1%,00:24:37,26%,MIL is OFF0 codes,,"62,0%","1,0%",20,21,0,9,2017
1504563177155,nissan,versa,2016,"1,6",n,car12,,84,,"16,50%",27,2060,,"8,58",,,39,,70,,-3%,00:24:41,17%,MIL is OFF0 codes,,"60,8%","1,0%",20,21,0,9,2017
1504563185181,nissan,versa,2016,"1,6",n,car12,,84,,"60,40%",27,2143,,"16,77",,,38,,77,,10%,00:24:49,22%,MIL is OFF0 codes,,"68,2%","1,0%",20,21,0,9,2017
1504563193188,nissan,versa,2016,"1,6",n,car12,,84,,"52,50%",27,2358,,"16,16",,,37,,79,,4%,00:24:57,20%,MIL is OFF0 codes,,"69,0%","1,0%",20,21,0,9,2017
1504563201213,nissan,versa,2016,"1,6",n,car12,,84,,"18,80%",27,2259,,"13,66",,,37,,75,,1%,00:25:05,20%,MIL is OFF0 codes,,"53,7%","1,0%",20,21,0,9,2017
1504563209223,nissan,versa,2016,"1,6",n,car12,,83,,"14,50%",27,2021,,"3,69",,,38,,62,,0%,00:25:13,13%,MIL is OFF0 codes,,"50,2%","1,0%",20,21,0,9,2017
1504563213232,nissan,versa,2016,"1,6",n,car12,,82,,"14,50%",27,1784,,"3,22",,,38,,,,0%,00:25:21,13%,MIL is OFF0 codes,,"50,2%","1,0%",20,21,0,9,2017
1504563221240,nissan,versa,2016,"1,6",n,car12,,82,,"65,10%",27,1698,,"13,77",,,38,,55,,4%,00:25:25,20%,MIL is OFF0 codes,,"66,7%","1,0%",20,21,0,9,2017
1504563225247,nissan,versa,2016,"1,6",n,car12,,84,,"83,50%",27,1814,,"19,44",,,36,,,,0%,00:25:33,28%,MIL is OFF0 codes,,"61,2%","1,0%",20,21,0,9,2017
1504563233273,nissan,versa,2016,"1,6",n,car12,,85,,"95,70%",27,2011,,"24,44",,,35,,71,,6%,00:25:37,55%,MIL is OFF0 codes,,"56,5%",,20,21,0,9,2017
1504563241288,nissan,versa,2016,"1,6",n,car12,,86,,"89,80%",27,2225,,"25,91",,,35,,79,,6%,00:25:45,55%,MIL is OFF0 codes,,"61,2%","1,0%",20,21,0,9,2017
1504563249295,nissan,versa,2016,"1,6",n,car12,,83,,"14,50%",27,2145,,"3,97",,,36,,65,,0%,00:25:53,14%,MIL is OFF0 codes,,"50,6%","1,0%",20,21,0,9,2017
1504563253302,nissan,versa,2016,"1,6",n,car12,,81,,"18,80%",27,1732,,"4,77",,,36,,,,-5%,00:26:01,14%,MIL is OFF0 codes,,"76,5%","1,0%",20,21,0,9,2017
