"DTC_Code,Customer_Complaint,Sensor_Snapshot,Ground_Truth_Cause,Repair_Complexity,Estimated_Hours"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""RPM: 677 (fluctuating), Fuel Trim: 10%, Misfire Count: 20"",Faulty Ignition Coil or Spark Plugs,Intermediate,0.7"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.64V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,2.6344474100576054"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 846 (fluctuating), Fuel Trim: 13%, Misfire Count: 30"",Vacuum Leak or Dirty MAF Sensor,Advanced,2.5887094675909084"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.69V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Advanced,3.514090099030968"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Intermediate,0.9167010792607437"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Intermediate,1.2341306648024848"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Beginner,3.1284861371172417"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.3 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Intermediate,3.0077980591078837"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.69V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Advanced,1.4327135855668882"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Advanced,0.5"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.63V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Beginner,3.9"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.313443852073984"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 692 (fluctuating), Fuel Trim: 17%, Misfire Count: 40"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.52333584175145"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.68V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Intermediate,1.33000459946014"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.35 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Coolant Temperature Sensor Circuit Low,Intermediate,2.3495756382794344"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.31 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Coolant Temperature Sensor Circuit Low,Beginner,2.255062060014557"
"P0171,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Beginner,2.680324962760629"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.66V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Intermediate,0.5982467507122449"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 1.8 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Beginner,3.9"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Advanced,2.9495345429153965"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Advanced,2.906859298808551"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.79V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Beginner,1.4237586364586388"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.77V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Advanced,3.9"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 1.89 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Beginner,2.9456909030599565"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 1.53 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Advanced,2.913233839088222"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 766 (fluctuating), Fuel Trim: 15%, Misfire Count: 21"",Catalytic Converter Efficiency Below Threshold,Advanced,3.1884588044549047"
"P0171,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.27 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Coolant Temperature Sensor Circuit Low,Advanced,2.190200255354771"
"P0300,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 1.67 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Beginner,1.4197620804576299"
"P0300,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 1.73 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Beginner,3.5325433930860712"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.69V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Intermediate,0.5564578860601177"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Beginner,1.2489381293784971"
"P0117,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.1 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Intermediate,0.8763660188420415"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""RPM: 846 (fluctuating), Fuel Trim: 13%, Misfire Count: 30"",Vacuum Leak or Dirty MAF Sensor,Beginner,0.5"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""RPM: 657 (fluctuating), Fuel Trim: 15%, Misfire Count: 48"",Coolant Temperature Sensor Circuit Low,Advanced,2.4982338472713397"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.31 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.9"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.66V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Intermediate,1.1283716818085971"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.71V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Beginner,0.6670982704137896"
"P0171,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Advanced,2.521907983199411"
"P0420,Whistling sound from engine bay; poor fuel economy.,""RPM: 704 (fluctuating), Fuel Trim: 12%, Misfire Count: 35"",Catalytic Converter Efficiency Below Threshold,Advanced,3.9"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.62V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Beginner,2.69728996717689"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 2.16 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Advanced,1.31186956013306"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.64V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Intermediate,1.5870623116926434"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 840 (fluctuating), Fuel Trim: 12%, Misfire Count: 46"",Faulty Ignition Coil or Spark Plugs,Intermediate,2.012075804955365"
"P0420,Whistling sound from engine bay; poor fuel economy.,""RPM: 676 (fluctuating), Fuel Trim: 11%, Misfire Count: 13"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.9"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.79V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,2.166570641966606"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 2.35 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Beginner,3.096279580158244"
"P0300,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.67V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Intermediate,1.9492134008946707"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Intermediate,2.6300032544318572"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 679 (fluctuating), Fuel Trim: 18%, Misfire Count: 24"",Faulty Ignition Coil or Spark Plugs,Beginner,2.6885113522505573"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""RPM: 794 (fluctuating), Fuel Trim: 13%, Misfire Count: 43"",Catalytic Converter Efficiency Below Threshold,Advanced,3.9"
"P0300,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.42 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Intermediate,0.9339027294964808"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""RPM: 729 (fluctuating), Fuel Trim: 12%, Misfire Count: 50"",Catalytic Converter Efficiency Below Threshold,Beginner,3.8836654719170975"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.04 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Advanced,2.4235751470615345"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 2.35 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Intermediate,1.4110639433503114"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Beginner,1.732027590079186"
"P0300,Whistling sound from engine bay; poor fuel economy.,""RPM: 836 (fluctuating), Fuel Trim: 12%, Misfire Count: 26"",Faulty Ignition Coil or Spark Plugs,Beginner,0.709992044099407"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 1.89 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Beginner,3.9"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.3 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Advanced,1.743485920957589"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Intermediate,1.2490906386027263"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.27 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Beginner,2.3529835654738793"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Beginner,3.2679673681322985"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,0.886903965470456"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 1.73 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Beginner,2.5502495796331655"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Advanced,3.3438190853710945"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 840 (fluctuating), Fuel Trim: 12%, Misfire Count: 46"",Catalytic Converter Efficiency Below Threshold,Beginner,1.4085107732062103"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Intermediate,1.485536632744652"
"P0420,Whistling sound from engine bay; poor fuel economy.,""RPM: 691 (fluctuating), Fuel Trim: 10%, Misfire Count: 26"",Coolant Temperature Sensor Circuit Low,Beginner,3.9"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Advanced,1.1373104839261974"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Beginner,1.2558091065390824"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Beginner,3.5588952300485355"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Beginner,0.730894526711132"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.69V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,3.2168478995218788"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""RPM: 669 (fluctuating), Fuel Trim: 13%, Misfire Count: 42"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.6971652600474174"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Beginner,2.1646435956945114"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 1.55 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Advanced,0.7030200363389234"
"P0171,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Intermediate,3.203874799173925"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Intermediate,2.974103961524307"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 2.42 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Intermediate,3.9"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Advanced,1.8748531127780081"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""RPM: 794 (fluctuating), Fuel Trim: 13%, Misfire Count: 43"",Vacuum Leak or Dirty MAF Sensor,Beginner,0.5"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 833 (fluctuating), Fuel Trim: 12%, Misfire Count: 17"",Catalytic Converter Efficiency Below Threshold,Advanced,1.2652725097650974"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.63V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Intermediate,2.5306614119396906"
"P0300,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Advanced,1.7814149630646139"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Advanced,2.6424637835357574"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.73V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Advanced,3.312034826464137"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Advanced,3.5087958790311635"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""RPM: 766 (fluctuating), Fuel Trim: 15%, Misfire Count: 21"",Vacuum Leak or Dirty MAF Sensor,Advanced,1.5277036419705121"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Advanced,3.403872445556304"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Intermediate,2.899552368375186"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 669 (fluctuating), Fuel Trim: 13%, Misfire Count: 42"",Coolant Temperature Sensor Circuit Low,Advanced,1.7758060031796443"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.64V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Advanced,3.9"
"P0420,Whistling sound from engine bay; poor fuel economy.,""RPM: 792 (fluctuating), Fuel Trim: 17%, Misfire Count: 32"",Faulty Ignition Coil or Spark Plugs,Beginner,2.3719178073030918"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 1.53 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Advanced,1.7115096661895568"
"P0300,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 1.89 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Coolant Temperature Sensor Circuit Low,Advanced,3.5576104623903544"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.9"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 679 (fluctuating), Fuel Trim: 18%, Misfire Count: 24"",Faulty Ignition Coil or Spark Plugs,Beginner,0.7783630854109433"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 1.64 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Advanced,3.042747916556774"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.64V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.09374795681169"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.79V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,2.5135680768473185"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 2.18 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Beginner,0.5"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Advanced,1.1599513142540332"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Intermediate,1.4433794405499931"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 2.1 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Intermediate,2.6905119538679556"
"P0420,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.3 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Intermediate,1.4631981999473505"
"P0420,Whistling sound from engine bay; poor fuel economy.,""RPM: 676 (fluctuating), Fuel Trim: 11%, Misfire Count: 13"",Vacuum Leak or Dirty MAF Sensor,Beginner,0.7054977409715775"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Intermediate,1.0838449182738366"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.79V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Beginner,3.194811735491747"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 691 (fluctuating), Fuel Trim: 10%, Misfire Count: 26"",Catalytic Converter Efficiency Below Threshold,Beginner,1.5478524169497976"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 2.3 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Beginner,2.644583384636652"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 680 (fluctuating), Fuel Trim: 17%, Misfire Count: 5"",Coolant Temperature Sensor Circuit Low,Advanced,3.6060736251772614"
"P0300,Whistling sound from engine bay; poor fuel economy.,""RPM: 680 (fluctuating), Fuel Trim: 17%, Misfire Count: 5"",Vacuum Leak or Dirty MAF Sensor,Advanced,3.275441519954109"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.4680664600050024"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 602 (fluctuating), Fuel Trim: 12%, Misfire Count: 48"",Coolant Temperature Sensor Circuit Low,Beginner,1.649987474017678"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Intermediate,1.173478283817048"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Intermediate,0.5330185611573777"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""RPM: 784 (fluctuating), Fuel Trim: 10%, Misfire Count: 30"",Vacuum Leak or Dirty MAF Sensor,Advanced,1.2191093054094146"
"P0300,Whistling sound from engine bay; poor fuel economy.,""RPM: 604 (fluctuating), Fuel Trim: 11%, Misfire Count: 18"",Vacuum Leak or Dirty MAF Sensor,Beginner,1.5987074779016668"
"P0420,Whistling sound from engine bay; poor fuel economy.,""RPM: 704 (fluctuating), Fuel Trim: 12%, Misfire Count: 35"",Vacuum Leak or Dirty MAF Sensor,Beginner,0.9458320534816289"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.78V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,1.2141062138985443"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.75V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Advanced,2.6347488957326592"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.62V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Beginner,3.89290800077426"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 1.64 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Advanced,2.585629906259907"
"P0300,Whistling sound from engine bay; poor fuel economy.,""RPM: 802 (fluctuating), Fuel Trim: 11%, Misfire Count: 47"",Catalytic Converter Efficiency Below Threshold,Beginner,0.8135002983734434"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Advanced,0.5"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Intermediate,2.269135229014814"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 1.64 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Beginner,2.222083396929781"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 836 (fluctuating), Fuel Trim: 12%, Misfire Count: 26"",Faulty Ignition Coil or Spark Plugs,Intermediate,1.2718045279923675"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.18 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Beginner,1.8578252723598059"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.77V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Beginner,2.1666814414842577"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Beginner,3.676312675741275"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 600 (fluctuating), Fuel Trim: 15%, Misfire Count: 22"",Faulty Ignition Coil or Spark Plugs,Advanced,2.337668413763847"
"P0171,Whistling sound from engine bay; poor fuel economy.,""RPM: 679 (fluctuating), Fuel Trim: 18%, Misfire Count: 24"",Catalytic Converter Efficiency Below Threshold,Advanced,3.229527147351095"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.79V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Advanced,2.652439680771964"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.69V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Advanced,1.8996640973784342"
