CAR_MODEL,YEAR,ENGINE_RPM,VEHICLE_SPEED,ENGINE_LOAD,COOLANT_TEMP,MAF_GRAMS_SEC,SHORT_TERM_TRIM,LONG_TERM_TRIM,THROTTLE_POS,TROUBLE_CODES
Mahindra Scorpio-N,2021.0,865.5,31.9,38.0,120.4,15.58,0.75,-0.8,23.5,P0117
Tata Sierra,2016.0,3172.4,113.4,31.1,125.6,57.1,0.91,1.62,22.2,P0117
Maruti Suzuki Vitara Brezza,2019.0,2510.7,89.8,28.5,88.2,10.04,1.63,-1.27,20.1,P0101
Mercedes-Benz GLC,2020.0,2379.5,95.4,79.2,94.4,49.39,1.87,0.49,31.7,P0300
BMW X5,2023.0,1025.7,35.3,20.7,89.9,18.46,17.6,20.0,26.0,P0171
BMW X5,2024.0,1900.0,38.0,92.0,91.8,34.15,-1.23,1.45,19.3,P2463
Skoda Kushaq,2023.0,1235.2,54.2,87.0,89.3,29.18,1.49,0.3,28.4,P0300
Skoda Slavia,2018.0,2877.7,101.0,79.8,92.2,49.6,1.67,-1.28,15.8,P0300
Audi Q5,2023.0,1520.6,56.4,38.0,130.5,27.37,1.23,-1.4,31.2,P0117
Honda Amaze,2019.0,2513.6,77.6,73.6,88.8,41.27,-0.66,0.66,30.5,P0300
Mahindra Marazzo,2019.0,2380.9,78.8,34.3,89.0,9.52,-0.97,0.52,29.6,P0101
Tata Safari,2022.0,3130.4,106.0,21.3,91.2,56.35,21.89,17.71,21.4,P0171
Hyundai Verna,2018.0,1700.7,54.6,74.7,93.9,27.94,-1.52,0.83,25.7,P0300
Skoda Slavia,2019.0,1900.0,38.0,92.0,92.3,48.05,-1.38,-0.86,32.1,P2463
Tata Altroz,2024.0,1196.6,39.5,34.3,92.1,4.79,0.78,-0.42,15.1,P0101
Tata Nexon,2021.0,2125.2,74.8,41.8,128.8,38.25,0.9,-1.57,21.1,P0117
Maruti Suzuki Ertiga,2023.0,1900.0,38.0,92.0,94.3,61.82,1.62,0.2,29.7,P2463
Maruti Suzuki Baleno,2024.0,2984.7,102.2,26.6,92.7,11.94,0.35,-1.65,24.3,P0101
Maruti Suzuki WagonR,2023.0,3419.1,123.0,24.9,88.4,13.68,0.02,-0.87,34.8,P0101
Toyota Glanza,2017.0,1900.0,38.0,92.0,93.6,24.99,-0.67,-1.01,34.8,P2463
Volkswagen Taigun,2017.0,2601.9,89.1,49.4,94.0,10.41,-0.32,1.77,15.1,P0101
Toyota Glanza,2018.0,2284.0,87.1,88.1,90.6,46.01,1.11,-1.32,18.7,P0300
Maruti Suzuki Vitara Brezza,2024.0,1235.1,39.8,23.7,89.0,22.23,15.57,12.18,33.8,P0171
Tata Punch,2023.0,1356.6,47.6,74.6,92.7,25.31,0.55,0.16,30.9,P0300
BMW X5,2017.0,1552.8,52.1,29.7,91.8,6.21,1.38,-0.45,20.0,P0101
Volkswagen Virtus,2019.0,1521.7,56.5,24.5,120.5,27.39,-1.03,1.95,32.3,P0117
Nissan Magnite,2022.0,1900.0,38.0,92.0,89.8,45.52,0.24,-0.77,32.0,P2463
Audi Q5,2016.0,3366.2,102.9,74.7,93.2,53.6,-0.63,0.43,28.7,P0300
Hyundai Venue,2023.0,3205.9,115.4,33.4,92.2,12.82,-0.48,-1.26,25.2,P0101
Maruti Suzuki Vitara Brezza,2023.0,968.9,38.3,37.9,94.7,3.88,-0.18,0.49,26.8,P0101
Maruti Suzuki Swift,2021.0,1900.0,38.0,92.0,90.5,33.79,-0.77,0.21,18.6,P2463
Skoda Slavia,2023.0,1900.0,38.0,92.0,95.9,22.64,-0.15,-1.44,29.0,P2463
Tata Nexon,2019.0,1900.0,38.0,92.0,89.4,26.36,1.52,-1.46,29.2,P2463
Toyota Glanza,2021.0,1900.3,74.3,80.9,94.8,38.39,-0.54,-1.17,32.4,P0300
Maruti Suzuki Baleno,2020.0,1900.0,38.0,92.0,90.7,51.53,0.35,-0.91,23.4,P2463
Maruti Suzuki Ertiga,2023.0,2833.5,103.9,33.0,94.9,51.0,22.03,17.55,19.1,P0171
Ford EcoSport,2024.0,2434.4,81.1,47.5,118.5,43.82,0.48,-1.38,17.0,P0117
Maruti Suzuki Baleno,2018.0,2449.1,90.3,40.8,92.5,9.8,0.04,1.61,19.7,P0101
Toyota Innova Hycross,2017.0,2164.7,60.3,76.8,94.7,32.8,-1.05,1.3,34.4,P0300
Maruti Suzuki Baleno,2016.0,2589.3,93.1,21.6,122.3,46.61,-0.78,-1.44,25.0,P0117
Maruti Suzuki Swift,2020.0,1900.0,38.0,92.0,92.3,49.34,0.13,-0.74,32.7,P2463
Mahindra XUV300,2017.0,2518.7,84.5,20.4,91.6,10.07,0.64,1.65,20.0,P0101
Maruti Suzuki Ertiga,2020.0,1810.4,61.5,71.4,95.0,32.73,-1.29,0.97,32.7,P0300
Hyundai Creta,2021.0,1900.0,38.0,92.0,92.5,30.49,-1.69,0.01,33.2,P2463
Kia Carens,2018.0,1864.1,64.6,44.3,89.7,33.55,16.18,16.0,24.3,P0171
Toyota Urban Cruiser,2018.0,1980.6,79.8,86.7,94.1,42.32,1.66,-0.69,28.0,P0300
Mahindra XUV300,2022.0,3121.3,97.1,73.8,88.7,50.5,-1.93,1.73,35.0,P0300
Tata Altroz,2019.0,1641.5,56.5,34.4,94.7,29.55,17.48,19.93,34.8,P0171
Mahindra XUV300,2020.0,2958.8,107.5,44.9,128.9,53.26,-0.6,0.09,27.8,P0117
Volkswagen Taigun,2020.0,2599.3,87.2,49.3,125.9,46.79,1.21,0.82,25.0,P0117
Nissan Magnite,2016.0,1837.3,49.8,73.9,89.3,27.24,-1.18,2.0,26.0,P0300
Maruti Suzuki Swift,2016.0,3201.8,116.3,33.0,88.3,12.81,-1.45,0.62,31.9,P0101
Tata Tigor,2020.0,2017.8,67.2,22.6,131.3,36.32,0.71,1.93,29.3,P0117
MG Astor,2021.0,1954.4,66.1,28.1,88.3,35.18,18.28,13.01,32.0,P0171
Maruti Suzuki Alto,2019.0,1969.6,70.4,23.2,93.1,35.45,24.19,14.0,33.4,P0171
Mercedes-Benz GLC,2017.0,1900.0,38.0,92.0,92.2,56.32,-1.5,-1.53,29.0,P2463
Hyundai Alcazar,2024.0,1934.0,63.3,27.9,117.2,34.81,0.53,0.15,18.5,P0117
Toyota Innova Hycross,2019.0,1083.5,34.6,28.3,88.3,4.33,-1.79,0.37,19.7,P0101
Tata Tiago,2016.0,2517.2,74.3,79.9,90.8,40.3,0.83,0.47,15.5,P0300
Mahindra Scorpio-N,2024.0,1900.0,38.0,92.0,89.7,62.17,-1.0,-0.63,30.1,P2463
Audi Q5,2017.0,1624.0,63.3,81.8,94.8,30.67,-0.82,-1.86,34.0,P0300
Maruti Suzuki WagonR,2021.0,2760.0,98.6,39.6,132.3,49.68,1.6,-0.76,27.2,P0117
MG Astor,2023.0,1086.3,41.9,35.1,92.0,4.35,-1.27,-1.92,29.4,P0101
Mahindra Bolero,2021.0,2644.5,96.9,29.4,95.5,10.58,0.18,1.02,21.3,P0101
Tata Harrier,2024.0,3591.0,120.2,89.0,93.3,61.5,-1.99,1.44,19.1,P0300
Tata Tigor,2023.0,1900.0,38.0,92.0,91.5,34.14,0.39,1.13,20.3,P2463
Audi Q5,2022.0,3467.6,118.9,25.7,90.5,62.42,15.03,12.85,30.2,P0171
Hyundai Venue,2023.0,2435.7,80.7,37.5,89.8,43.84,15.89,18.66,18.7,P0171
Tata Tiago,2024.0,1900.0,38.0,92.0,95.3,39.69,1.77,1.6,21.1,P2463
Tata Tiago,2022.0,2353.0,78.6,34.3,127.2,42.35,-0.95,-1.8,34.4,P0117
Tata Safari,2022.0,1900.0,38.0,92.0,89.4,29.35,-1.23,0.69,34.9,P2463
MG Hector,2018.0,1900.0,38.0,92.0,91.9,41.45,-0.4,0.57,33.4,P2463
Honda Amaze,2021.0,1520.9,48.5,44.5,93.6,27.38,18.43,17.91,17.1,P0171
Tata Harrier,2018.0,2115.8,76.0,37.2,122.8,38.08,-0.03,-1.35,22.8,P0117
Hyundai Venue,2021.0,1347.8,44.8,25.2,91.2,5.39,1.63,-1.09,18.2,P0101
Hyundai Venue,2023.0,2823.9,98.8,37.3,90.7,50.83,16.97,16.75,19.0,P0171
Tata Nexon,2021.0,2669.5,94.8,26.0,89.9,10.68,1.05,1.17,24.3,P0101
Hyundai Verna,2018.0,2145.7,77.6,23.7,126.0,38.62,0.45,1.11,24.1,P0117
Ford EcoSport,2022.0,1197.4,42.6,29.2,127.2,21.55,0.76,1.88,28.7,P0117
MG Astor,2022.0,3618.8,114.2,73.6,88.4,60.26,-0.95,-0.81,25.1,P0300
Mahindra XUV700,2020.0,2885.6,97.8,35.9,89.6,11.54,1.73,1.12,18.1,P0101
Toyota Innova Hycross,2017.0,2655.8,93.2,26.8,123.7,47.8,-1.98,-0.07,29.6,P0117
Kia Sonet,2022.0,2873.6,101.8,39.2,129.2,51.72,1.46,1.64,16.9,P0117
Maruti Suzuki Vitara Brezza,2018.0,1992.9,71.1,41.7,123.4,35.87,0.49,0.36,25.3,P0117
Maruti Suzuki Alto,2022.0,2009.0,71.6,27.8,90.5,8.04,-0.16,-0.91,18.0,P0101
Hyundai Tucson,2021.0,1072.6,40.9,41.0,90.2,4.29,0.68,1.03,29.7,P0101
Toyota Urban Cruiser,2023.0,3672.6,121.9,77.4,91.8,60.74,0.53,1.46,28.0,P0300
Nissan Magnite,2016.0,1161.8,44.0,45.8,88.4,20.91,17.37,17.01,34.6,P0171
Maruti Suzuki Baleno,2018.0,1264.7,41.0,89.2,95.7,18.86,0.14,-1.34,18.8,P0300
Hyundai Venue,2020.0,1996.6,72.9,49.2,93.5,35.94,23.18,17.58,33.3,P0171
Tata Sierra,2019.0,2720.0,83.8,89.8,89.2,43.04,-1.43,-0.72,17.6,P0300
Kia Seltos,2024.0,1900.0,38.0,92.0,90.3,15.05,0.42,0.83,24.8,P2463
Maruti Suzuki Swift,2018.0,1900.0,38.0,92.0,89.8,51.43,-1.99,-1.73,16.0,P2463
Kia Seltos,2018.0,1253.6,43.0,26.2,94.5,22.57,18.19,13.99,23.0,P0171
Maruti Suzuki Dzire,2017.0,2556.8,85.9,26.9,89.6,46.02,20.33,16.01,28.6,P0171
Volkswagen Taigun,2020.0,1900.0,38.0,92.0,95.9,55.17,0.71,1.23,34.5,P2463
Maruti Suzuki Vitara Brezza,2024.0,1900.0,38.0,92.0,93.2,46.25,-1.5,1.55,33.5,P2463
Maruti Suzuki Celerio,2023.0,3173.0,111.4,32.3,133.3,57.11,0.74,1.7,16.8,P0117
Mahindra Marazzo,2024.0,2448.8,83.0,40.2,92.7,44.08,23.37,18.36,17.7,P0171
Maruti Suzuki WagonR,2022.0,1900.0,38.0,92.0,95.7,27.95,-1.19,-1.52,18.8,P2463
Mahindra XUV300,2018.0,2907.6,97.0,42.9,94.2,11.63,0.33,-0.08,29.1,P0101
Maruti Suzuki Baleno,2016.0,2803.5,97.3,33.9,95.7,11.21,0.04,0.96,26.4,P0101
Honda City,2024.0,2842.7,99.1,24.2,120.4,51.17,-1.17,0.51,15.1,P0117
Mahindra Bolero,2019.0,2119.3,73.9,39.0,88.2,8.48,-1.78,-1.81,26.6,P0101
Maruti Suzuki WagonR,2016.0,2371.8,85.1,36.9,128.3,42.69,-1.61,-1.3,31.9,P0117
Volkswagen Taigun,2021.0,3100.2,110.0,21.0,89.2,12.4,-1.16,-1.82,18.0,P0101
Jeep Compass,2022.0,2720.6,109.9,80.4,95.1,54.98,-1.62,-0.9,25.6,P0300
Honda Amaze,2023.0,1604.9,68.8,80.7,91.5,33.79,0.48,1.07,18.7,P0300
Skoda Kushaq,2023.0,835.9,34.2,26.0,90.0,15.05,15.05,15.33,29.4,P0171
Honda City,2021.0,2474.4,86.7,39.1,94.2,44.54,18.56,19.29,25.4,P0171
Maruti Suzuki Ertiga,2022.0,1900.0,38.0,92.0,93.1,39.24,0.52,-0.06,28.4,P2463
Maruti Suzuki Alto,2024.0,2352.9,83.0,28.0,94.0,42.35,16.73,12.55,29.1,P0171
Mahindra Scorpio-N,2017.0,1347.2,42.6,37.9,130.0,24.25,-0.91,-1.79,24.0,P0117
Mercedes-Benz GLC,2020.0,1541.4,51.9,48.5,89.7,27.75,18.93,16.23,18.7,P0171
Ford EcoSport,2018.0,3002.7,108.7,42.5,89.7,54.05,18.02,19.0,24.7,P0171
Hyundai Creta,2017.0,1953.9,72.8,81.9,95.9,35.66,-1.81,1.44,32.9,P0300
Volkswagen Virtus,2021.0,2963.8,107.5,80.3,90.6,57.79,0.91,1.94,35.0,P0300
Tata Tiago,2021.0,2783.4,93.8,38.7,93.8,11.13,1.72,0.51,19.7,P0101
Tata Harrier,2021.0,1171.1,42.6,27.7,126.7,21.08,0.19,-1.71,22.4,P0117
Kia Seltos,2020.0,1203.0,45.4,23.1,119.5,21.65,-0.29,-0.01,24.6,P0117
Mahindra Thar,2019.0,1900.0,38.0,92.0,90.1,15.96,-0.01,-0.81,22.4,P2463
Jeep Compass,2018.0,1752.2,64.6,30.4,127.4,31.54,0.67,1.82,28.6,P0117
Skoda Slavia,2018.0,2970.1,107.6,27.6,125.5,53.46,-1.43,0.95,31.0,P0117
Kia Seltos,2022.0,2704.6,93.1,72.6,94.1,47.86,0.73,-1.5,32.5,P0300
Audi Q5,2016.0,3086.0,110.4,42.4,90.8,55.55,17.13,18.98,29.6,P0171
Hyundai Tucson,2024.0,2140.1,73.4,28.8,91.6,38.52,21.43,13.89,15.8,P0171
Audi Q5,2024.0,1900.0,38.0,92.0,95.0,18.6,0.34,1.87,33.8,P2463
Tata Nexon,2024.0,1100.1,41.0,38.4,95.9,19.8,24.75,14.01,31.2,P0171
Skoda Kushaq,2018.0,3402.0,122.0,41.1,91.5,61.24,15.24,16.76,15.2,P0171
Hyundai Venue,2023.0,1875.2,79.3,76.1,95.3,39.53,1.06,1.09,27.5,P0300
Mahindra Scorpio-N,2020.0,1115.0,38.3,34.7,95.0,20.07,22.63,19.38,27.8,P0171
Maruti Suzuki Dzire,2019.0,1446.0,51.1,23.4,91.0,26.03,22.33,12.65,28.7,P0171
Ford EcoSport,2024.0,3140.9,110.4,33.3,118.0,56.54,-1.31,-1.37,27.5,P0117
Toyota Urban Cruiser,2017.0,1825.7,67.7,31.2,92.5,7.3,-1.63,0.49,24.4,P0101
Jeep Compass,2018.0,2368.2,85.6,23.6,121.1,42.63,-0.03,1.12,32.4,P0117
Tata Harrier,2021.0,2504.0,89.0,85.0,92.5,43.82,1.38,-1.86,32.8,P0300
Tata Harrier,2023.0,1519.0,57.1,47.4,95.1,6.08,1.36,-0.05,25.4,P0101
Kia Seltos,2018.0,1290.5,42.6,35.1,89.2,23.23,15.69,17.28,16.3,P0171
Tata Punch,2022.0,2028.1,72.2,44.7,92.4,8.11,1.65,-0.35,32.3,P0101
Maruti Suzuki Vitara Brezza,2016.0,1325.7,49.7,45.9,88.9,5.3,1.18,0.06,17.6,P0101
Mahindra XUV700,2019.0,2967.8,101.9,45.1,118.2,53.42,-0.23,1.92,34.3,P0117
Mahindra Bolero,2018.0,1900.0,38.0,92.0,91.8,15.12,1.63,1.92,32.6,P2463
Tata Tiago,2024.0,1169.4,38.8,20.9,127.0,21.05,1.55,1.91,27.2,P0117
Maruti Suzuki Baleno,2016.0,2199.8,72.9,46.3,89.3,39.6,16.62,20.0,31.5,P0171
Maruti Suzuki Vitara Brezza,2016.0,2573.3,85.5,40.7,119.8,46.32,1.68,-1.88,25.2,P0117
Tata Tigor,2017.0,2308.7,85.5,20.9,117.5,41.56,-0.49,1.19,31.4,P0117
Ford EcoSport,2022.0,2743.1,111.4,76.8,89.7,55.42,-1.99,0.23,22.1,P0300
Renault Kwid,2016.0,1313.4,43.8,34.3,93.9,23.64,24.93,16.12,23.0,P0171
Tata Tigor,2020.0,997.6,33.6,40.2,92.8,3.99,-1.52,1.34,20.2,P0101
BMW X5,2019.0,1900.0,38.0,92.0,95.6,34.18,0.1,1.18,28.0,P2463
Skoda Slavia,2018.0,1900.0,38.0,92.0,93.3,26.67,1.59,0.48,26.2,P2463
Toyota Innova Hycross,2016.0,1453.1,55.0,33.0,117.7,26.16,1.39,-0.0,34.5,P0117
Mahindra Scorpio-N,2017.0,1900.0,38.0,92.0,90.4,53.64,-1.27,-0.43,32.2,P2463
Hyundai Creta,2019.0,1520.3,55.3,23.6,132.1,27.36,2.0,-1.75,25.8,P0117
Jeep Compass,2017.0,2927.1,90.7,88.0,91.1,47.67,0.17,0.14,26.2,P0300
MG Hector,2020.0,1039.8,31.6,47.3,131.8,18.72,-0.52,1.65,34.6,P0117
Toyota Fortuner,2021.0,3099.6,112.6,29.7,94.8,55.79,16.99,14.88,16.2,P0171
BMW X5,2024.0,2272.7,83.9,39.4,95.3,9.09,-0.75,-1.42,16.7,P0101
Hyundai Alcazar,2019.0,2283.1,78.7,37.0,94.8,41.1,18.05,19.53,15.1,P0171
Hyundai Verna,2023.0,2758.2,92.9,85.6,95.7,45.5,1.51,-0.7,24.1,P0300
Renault Kiger,2017.0,2977.0,94.6,82.9,95.7,47.18,1.89,-1.66,23.1,P0300
Tata Tigor,2020.0,2800.0,95.4,20.5,95.3,11.2,0.82,-1.91,26.1,P0101
Tata Sierra,2024.0,1900.0,38.0,92.0,88.4,42.43,0.29,-1.38,18.6,P2463
Renault Kiger,2023.0,2218.4,79.3,25.8,95.1,8.87,1.09,1.07,23.0,P0101
Skoda Slavia,2023.0,2133.4,73.9,42.2,119.0,38.4,1.96,0.11,17.2,P0117
Mahindra Marazzo,2018.0,1481.7,55.9,78.7,94.9,27.77,0.97,-1.92,17.9,P0300
Mahindra XUV300,2020.0,935.1,31.7,44.9,94.4,16.83,18.44,15.73,29.4,P0171
Tata Safari,2019.0,3121.8,105.4,25.6,93.8,56.19,17.39,19.15,34.2,P0171
Toyota Urban Cruiser,2016.0,864.4,33.7,23.1,94.5,3.46,0.54,-1.35,28.4,P0101
Jeep Compass,2017.0,2301.3,76.8,25.3,95.7,41.42,15.02,15.97,16.2,P0171
Kia Seltos,2017.0,2479.6,87.5,22.7,91.3,9.92,-1.64,-1.08,31.2,P0101
Jeep Compass,2018.0,2758.2,97.7,38.4,91.0,11.03,1.61,-1.57,27.8,P0101
Hyundai Tucson,2023.0,2749.8,103.7,88.4,93.2,51.82,0.68,-1.29,33.2,P0300
BMW X5,2019.0,1285.1,40.5,33.2,130.3,23.13,-1.77,0.09,31.2,P0117
Volkswagen Taigun,2024.0,3412.1,102.5,81.2,88.4,54.51,-1.85,-1.37,24.5,P0300
Mahindra Scorpio-N,2020.0,1900.0,38.0,92.0,95.7,51.09,0.28,0.26,16.8,P2463
MG Astor,2023.0,1900.0,38.0,92.0,90.6,29.77,-1.92,-1.29,29.4,P2463
Volkswagen Taigun,2020.0,3082.6,98.8,84.1,95.7,50.8,0.9,0.24,34.0,P0300
Volkswagen Virtus,2020.0,1896.0,65.3,33.2,117.1,34.13,1.08,1.86,34.0,P0117
Audi Q5,2021.0,1900.0,38.0,92.0,93.4,27.31,1.33,0.36,16.1,P2463
Maruti Suzuki Baleno,2018.0,1748.0,56.5,49.3,88.7,31.46,24.29,14.01,26.5,P0171
Ford EcoSport,2022.0,3470.4,124.1,39.4,122.5,62.47,0.24,-0.18,22.4,P0117
MG Hector,2021.0,1365.5,54.2,86.6,90.7,27.01,0.18,-0.15,29.5,P0300
Kia Carens,2019.0,1900.0,38.0,92.0,88.4,33.16,-1.0,0.27,34.9,P2463
Kia Seltos,2019.0,1663.2,53.6,28.5,93.3,29.94,23.52,15.3,33.6,P0171
Honda Amaze,2023.0,1900.0,38.0,92.0,94.4,36.74,1.07,0.92,24.1,P2463
Mahindra Scorpio-N,2020.0,1900.0,38.0,92.0,93.9,47.45,-0.98,0.16,19.9,P2463
Tata Sierra,2024.0,2025.0,68.0,29.0,95.1,8.1,1.35,0.47,33.4,P0101
Mahindra Thar,2019.0,1900.0,38.0,92.0,95.2,25.23,-1.12,0.9,29.5,P2463
Skoda Kushaq,2024.0,2065.1,70.6,35.7,127.8,37.17,-1.91,-1.71,34.5,P0117
Audi Q5,2017.0,2193.8,75.4,31.1,89.8,39.49,17.07,14.87,32.7,P0171
Maruti Suzuki Celerio,2020.0,1900.0,38.0,92.0,94.1,53.28,1.96,0.97,30.8,P2463
Renault Kiger,2016.0,3035.1,106.7,82.1,95.5,55.12,-0.92,-1.95,25.1,P0300
Jeep Compass,2020.0,3829.2,123.5,77.8,88.8,62.59,1.96,-1.34,21.7,P0300
Maruti Suzuki WagonR,2022.0,3411.2,117.4,25.1,94.9,13.64,-1.34,-1.16,31.5,P0101
Tata Nexon,2021.0,1813.7,77.6,81.8,90.3,39.52,0.31,1.79,28.1,P0300
Maruti Suzuki Ertiga,2021.0,1345.0,43.6,27.8,90.6,24.21,23.88,19.4,28.8,P0171
Mahindra XUV300,2024.0,2025.6,70.2,72.8,90.1,35.75,-1.33,-0.66,24.5,P0300
Honda Amaze,2021.0,1306.8,47.5,45.2,89.7,5.23,0.37,0.39,34.6,P0101
Ford EcoSport,2017.0,2731.1,90.9,83.1,88.3,47.65,0.48,1.17,32.0,P0300
Mahindra XUV700,2017.0,3243.1,118.1,48.9,123.8,58.38,1.99,1.14,22.5,P0117
Hyundai i20,2016.0,2521.8,91.7,33.7,120.1,45.39,1.16,1.84,19.7,P0117
Hyundai Creta,2017.0,2988.2,104.5,36.1,117.9,53.79,-0.82,1.55,29.6,P0117
Tata Sierra,2020.0,1900.0,38.0,92.0,92.6,62.12,1.05,0.79,30.3,P2463
Mahindra XUV300,2017.0,1790.5,65.7,45.9,132.8,32.23,-0.98,1.68,22.7,P0117
Tata Nexon,2020.0,1412.0,46.2,23.6,90.0,25.42,19.32,16.42,18.4,P0171
Mahindra Bolero,2019.0,1900.0,38.0,92.0,92.6,40.18,1.75,1.21,29.1,P2463
Audi Q5,2021.0,1900.0,38.0,92.0,90.0,59.66,-1.88,-1.38,34.5,P2463
Tata Safari,2017.0,2867.7,111.4,88.4,89.5,57.75,-0.44,0.18,30.5,P0300
Hyundai Venue,2017.0,1192.9,45.7,42.8,89.7,4.77,-1.45,-1.13,15.3,P0101
Honda Amaze,2021.0,1538.2,53.8,89.5,92.9,29.8,-1.93,-1.84,22.5,P0300
BMW X5,2021.0,1726.8,60.8,87.2,95.1,33.32,-1.45,-0.73,15.7,P0300
Kia Seltos,2019.0,1849.4,63.3,34.5,90.5,33.29,17.6,14.36,26.3,P0171
MG Hector,2022.0,1535.1,49.3,20.1,129.6,27.63,1.58,1.51,20.8,P0117
Jeep Compass,2017.0,3080.5,108.7,27.8,127.4,55.45,0.16,-1.93,17.0,P0117
Honda City,2021.0,1900.0,38.0,92.0,89.2,59.7,0.03,1.13,31.9,P2463
Maruti Suzuki Celerio,2020.0,3308.0,119.2,23.0,90.4,59.54,24.87,12.44,30.2,P0171
Honda City,2016.0,1900.0,38.0,92.0,93.9,62.56,0.76,0.54,32.2,P2463
Hyundai Alcazar,2017.0,1900.0,38.0,92.0,90.5,49.73,-1.42,1.39,28.4,P2463
Hyundai Venue,2022.0,3141.4,109.5,34.4,94.9,12.57,-1.95,-0.38,30.3,P0101
MG Hector,2022.0,2403.9,86.9,34.8,93.0,43.27,16.51,17.82,24.3,P0171
Tata Nexon,2021.0,1033.6,33.0,39.1,92.1,18.61,17.55,19.22,27.6,P0171
Maruti Suzuki Celerio,2020.0,1100.2,37.5,23.8,89.1,4.4,-0.06,0.52,20.4,P0101
MG Hector,2020.0,2117.2,75.9,84.6,95.3,40.17,0.25,0.24,18.8,P0300
Jeep Compass,2016.0,1900.0,38.0,92.0,93.7,44.2,-0.4,-1.85,33.1,P2463
Hyundai Verna,2019.0,2649.7,90.1,38.9,127.5,47.69,0.58,0.65,29.4,P0117
Maruti Suzuki Ertiga,2021.0,1900.0,38.0,92.0,90.0,37.84,-0.3,0.84,28.0,P2463
Kia Carens,2022.0,3460.1,117.6,37.3,94.3,13.84,1.66,0.36,17.6,P0101
Mahindra XUV300,2016.0,2773.0,92.8,42.8,131.8,49.91,-0.18,-1.19,30.5,P0117
Mercedes-Benz GLC,2019.0,2543.9,94.5,71.6,91.9,50.64,1.47,-0.69,33.6,P0300
Toyota Glanza,2018.0,2232.3,73.9,44.9,90.2,8.93,0.24,0.1,34.2,P0101
Maruti Suzuki Baleno,2021.0,2891.7,104.8,49.7,95.0,11.57,1.53,1.84,32.0,P0101
Volkswagen Virtus,2016.0,2958.6,99.7,40.7,123.3,53.25,1.31,-1.27,26.9,P0117
Skoda Kushaq,2020.0,1184.1,46.7,87.9,88.6,24.72,0.55,1.56,30.0,P0300
Jeep Compass,2020.0,2120.8,76.4,23.4,95.2,38.18,24.73,12.51,16.6,P0171
MG Astor,2016.0,1429.6,46.8,81.9,94.2,22.89,-1.97,-1.64,18.9,P0300
Hyundai Creta,2022.0,746.4,25.5,70.7,90.4,15.28,1.51,-0.08,18.5,P0300
Maruti Suzuki Celerio,2021.0,3096.7,115.8,86.8,95.8,62.08,-1.2,0.14,23.3,P0300
BMW X5,2020.0,1100.1,51.6,86.4,89.9,25.72,-1.69,0.54,24.0,P0300
Tata Tiago,2017.0,3314.2,115.6,24.7,94.7,59.66,24.56,16.67,28.5,P0171
Nissan Magnite,2017.0,2666.3,95.5,21.0,93.0,10.67,-0.15,0.5,32.2,P0101
Honda Amaze,2022.0,1164.5,39.7,43.9,132.0,20.96,0.94,1.03,19.2,P0117
Tata Tiago,2016.0,716.9,33.9,71.5,93.5,16.7,1.49,1.62,19.1,P0300
Maruti Suzuki Dzire,2020.0,2832.0,98.0,38.6,118.0,50.98,-1.55,0.65,25.3,P0117
Ford Endeavour,2017.0,2174.7,74.8,43.4,117.9,39.14,-0.59,-0.91,32.7,P0117
Kia Carens,2021.0,971.2,37.0,32.2,90.3,17.48,23.36,16.38,22.0,P0171
Hyundai Alcazar,2017.0,1900.0,38.0,92.0,95.0,52.76,1.46,-0.23,22.4,P2463
MG Astor,2016.0,3199.1,114.9,22.8,94.8,12.8,0.76,-0.88,33.3,P0101
Maruti Suzuki Celerio,2017.0,2718.9,100.0,23.4,119.8,48.94,1.4,-1.79,31.0,P0117
Toyota Innova Hycross,2017.0,2305.5,81.3,25.7,94.3,9.22,-1.79,0.4,29.7,P0101
Tata Sierra,2022.0,1411.7,39.9,89.0,93.6,20.6,1.17,-1.82,31.8,P0300
Kia Seltos,2024.0,2322.8,79.7,27.1,93.3,41.81,23.53,14.07,34.4,P0171
Mercedes-Benz GLC,2022.0,2732.2,92.4,36.2,93.8,10.93,0.82,0.73,22.0,P0101
Mahindra XUV700,2021.0,2620.2,91.7,23.1,116.7,47.16,-0.91,-1.57,17.8,P0117
MG Hector,2021.0,1083.5,47.4,78.3,94.1,21.82,-0.94,-0.93,18.0,P0300
Honda Amaze,2017.0,3256.6,112.5,30.7,91.7,13.03,-0.97,-0.41,22.2,P0101
Toyota Innova Hycross,2016.0,1848.2,61.1,38.7,130.3,33.27,1.38,0.65,34.2,P0117
Maruti Suzuki Swift,2020.0,2345.7,79.0,71.6,88.8,39.61,-0.75,0.72,25.5,P0300
Maruti Suzuki Dzire,2017.0,1196.9,37.6,38.3,94.6,4.79,-0.96,0.03,30.6,P0101
Audi Q5,2017.0,3396.8,123.1,24.2,90.1,13.59,0.84,-0.42,21.8,P0101
Maruti Suzuki Celerio,2017.0,1895.2,62.5,33.3,88.8,34.11,24.88,14.7,25.8,P0171
Skoda Kushaq,2017.0,1947.6,67.6,34.0,92.4,7.79,1.53,-0.99,31.7,P0101
Skoda Slavia,2016.0,3573.4,113.8,77.5,93.0,57.71,-1.48,1.22,34.3,P0300
Toyota Innova Hycross,2022.0,2004.8,72.8,35.2,90.4,36.09,16.23,12.65,33.5,P0171
